iso3c,country,animal,system,product,headcount,headcount_system,product_prop,animal_rgn_total,animal_rgn_syst_total,gapfill
MRT,Mauritania,sheep,grassland,milk,4250711.212077118,8350723.08827589,0.50902313094838,8816919.151306722,8350723.08827589,NA
MRT,Mauritania,sheep,grassland,meat,4100011.8761987714,8350723.08827589,0.49097686905162,8816919.151306722,8350723.08827589,NA
MRT,Mauritania,sheep,mixed,milk,237304.1873493282,466196.06303083216,0.5090222894774509,8816919.151306722,466196.06303083216,NA
MRT,Mauritania,sheep,mixed,meat,228891.87568150397,466196.06303083216,0.4909777105225491,8816919.151306722,466196.06303083216,NA
MRT,Mauritania,goats,grassland,milk,3283393.308886245,5317875.663673528,0.6174257384983902,5487821.560117664,5317875.663673528,NA
MRT,Mauritania,goats,grassland,meat,2034482.3547872822,5317875.663673528,0.38257426150160967,5487821.560117664,5317875.663673528,NA
MRT,Mauritania,goats,mixed,milk,104929.37427783485,169945.89644413677,0.6174281137310449,5487821.560117664,169945.89644413677,NA
MRT,Mauritania,goats,mixed,meat,65016.52216630192,169945.89644413677,0.3825718862689551,5487821.560117664,169945.89644413677,NA
MEX,Mexico,cows,grassland,milk,3249406.4378728177,16301727.145107092,0.1993289673510525,32093934.488179363,16301727.145107092,NA
MEX,Mexico,cows,grassland,meat,13052320.707234275,16301727.145107092,0.8006710326489475,32093934.488179363,16301727.145107092,NA
MEX,Mexico,cows,mixed,milk,2654399.075346043,13298240.357486237,0.19960528641308176,32093934.488179363,13298240.357486237,NA
MEX,Mexico,cows,mixed,meat,10643841.282140194,13298240.357486237,0.8003947135869183,32093934.488179363,13298240.357486237,NA
MEX,Mexico,cows,feedlot,meat,2493966.985586035,2493966.985586035,1,32093934.488179363,2493966.985586035,NA
MEX,Mexico,sheep,grassland,milk,0,5205076.348735629,0,8064390.985773061,5205076.348735629,NA
MEX,Mexico,sheep,grassland,meat,5205076.348735629,5205076.348735629,1,8064390.985773061,5205076.348735629,NA
MEX,Mexico,sheep,mixed,milk,0,2859314.6370374328,0,8064390.985773061,2859314.6370374328,NA
MEX,Mexico,sheep,mixed,meat,2859314.6370374328,2859314.6370374328,1,8064390.985773061,2859314.6370374328,NA
MEX,Mexico,goats,grassland,milk,1379837.609187206,6836506.175815239,0.20183373988141878,8955165.468916582,6836506.175815239,NA
MEX,Mexico,goats,grassland,meat,5456668.566628032,6836506.175815239,0.7981662601185812,8955165.468916582,6836506.175815239,NA
MEX,Mexico,goats,mixed,milk,427617.8203271542,2118659.293101344,0.20183416074474017,8955165.468916582,2118659.293101344,NA
MEX,Mexico,goats,mixed,meat,1691041.4727741897,2118659.293101344,0.7981658392552599,8955165.468916582,2118659.293101344,NA
MNG,Mongolia,cows,grassland,milk,1164715.8006773253,1450844.5386893158,0.8027847020257061,2177743.9556229096,1450844.5386893158,NA
MNG,Mongolia,cows,grassland,meat,286128.73801199044,1450844.5386893158,0.19721529797429393,2177743.9556229096,1450844.5386893158,NA
MNG,Mongolia,cows,mixed,milk,655668.4907292629,726899.4169335939,0.9020071765845998,2177743.9556229096,726899.4169335939,NA
MNG,Mongolia,cows,mixed,meat,71230.92620433094,726899.4169335939,0.09799282341540007,2177743.9556229096,726899.4169335939,NA
MNG,Mongolia,sheep,grassland,milk,2966852.365018459,10963480.473239303,0.27061227246769237,14538917.706633275,10963480.473239303,NA
MNG,Mongolia,sheep,grassland,meat,7996628.108220844,10963480.473239303,0.7293877275323076,14538917.706633275,10963480.473239303,NA
MNG,Mongolia,sheep,mixed,milk,967556.474979039,3575437.2333939727,0.27061207114537683,14538917.706633275,3575437.2333939727,NA
MNG,Mongolia,sheep,mixed,meat,2607880.758414934,3575437.2333939727,0.7293879288546232,14538917.706633275,3575437.2333939727,NA
MNG,Mongolia,goats,grassland,milk,4418922.9245216185,11370321.258826554,0.3886365938069953,13894710.00364925,11370321.258826554,NA
MNG,Mongolia,goats,grassland,meat,6951398.334304936,11370321.258826554,0.6113634061930048,13894710.00364925,11370321.258826554,NA
MNG,Mongolia,goats,mixed,milk,981069.6878218295,2524388.744822695,0.38863653224326855,13894710.00364925,2524388.744822695,NA
MNG,Mongolia,goats,mixed,meat,1543319.0570008652,2524388.744822695,0.6113634677567313,13894710.00364925,2524388.744822695,NA
MNE,Montenegro,cows,grassland,milk,36985.048575921166,36985.048575921166,1,92650.49497689266,36985.048575921166,NA
MNE,Montenegro,cows,grassland,meat,0,36985.048575921166,0,92650.49497689266,36985.048575921166,NA
MNE,Montenegro,cows,mixed,milk,55665.4464009715,55665.4464009715,1,92650.49497689266,55665.4464009715,NA
MNE,Montenegro,cows,mixed,meat,0,55665.4464009715,0,92650.49497689266,55665.4464009715,NA
MNE,Montenegro,sheep,grassland,milk,63878.82376218683,63878.82376218683,1,187826.37274733256,63878.82376218683,NA
MNE,Montenegro,sheep,grassland,meat,0,63878.82376218683,0,187826.37274733256,63878.82376218683,NA
MNE,Montenegro,sheep,mixed,milk,123947.54898514571,123947.54898514571,1,187826.37274733256,123947.54898514571,NA
MNE,Montenegro,sheep,mixed,meat,0,123947.54898514571,0,187826.37274733256,123947.54898514571,NA
MNE,Montenegro,goats,mixed,milk,0,24165.906799749635,0,24165.906799749635,24165.906799749635,NA
MNE,Montenegro,goats,mixed,meat,24165.906799749635,24165.906799749635,1,24165.906799749635,24165.906799749635,NA
MAR,Morocco,cows,grassland,milk,1546598.430456871,1546598.430456871,1,2878885.035511868,1546598.430456871,NA
MAR,Morocco,cows,grassland,meat,0,1546598.430456871,0,2878885.035511868,1546598.430456871,NA
MAR,Morocco,cows,mixed,milk,1332286.6050549974,1332286.6050549974,1,2878885.035511868,1332286.6050549974,NA
MAR,Morocco,cows,mixed,meat,0,1332286.6050549974,0,2878885.035511868,1332286.6050549974,NA
MAR,Morocco,sheep,grassland,milk,812190.9490231196,7350122.074771058,0.11050033465579112,19132767.780205708,7350122.074771058,NA
MAR,Morocco,sheep,grassland,meat,6537931.125747939,7350122.074771058,0.889499665344209,19132767.780205708,7350122.074771058,NA
MAR,Morocco,sheep,mixed,milk,1306670.831680086,11782645.70543465,0.1108979141312375,19132767.780205708,11782645.70543465,NA
MAR,Morocco,sheep,mixed,meat,10475974.873754565,11782645.70543465,0.8891020858687626,19132767.780205708,11782645.70543465,NA
MAR,Morocco,goats,grassland,milk,3570685.27972153,3903793.469235737,0.9146706422511074,5498747.698257499,3903793.469235737,NA
MAR,Morocco,goats,grassland,meat,333108.1895142067,3903793.469235737,0.0853293577488926,5498747.698257499,3903793.469235737,NA
MAR,Morocco,goats,mixed,milk,1458859.0650364046,1594954.2290217627,0.9146714297445202,5498747.698257499,1594954.2290217627,NA
MAR,Morocco,goats,mixed,meat,136095.1639853581,1594954.2290217627,0.0853285702554798,5498747.698257499,1594954.2290217627,NA
MOZ,Mozambique,cows,grassland,milk,613049.7912172779,666012.4866513018,0.9204779242198304,1100865.741425598,666012.4866513018,NA
MOZ,Mozambique,cows,grassland,meat,52962.69543402393,666012.4866513018,0.07952207578016947,1100865.741425598,666012.4866513018,NA
MOZ,Mozambique,cows,mixed,milk,434853.25477429613,434853.25477429613,1,1100865.741425598,434853.25477429613,NA
MOZ,Mozambique,cows,mixed,meat,0,434853.25477429613,0,1100865.741425598,434853.25477429613,NA
MOZ,Mozambique,sheep,grassland,milk,0,170286.8390399307,0,240443.94198673812,170286.8390399307,NA
MOZ,Mozambique,sheep,grassland,meat,170286.8390399307,170286.8390399307,1,240443.94198673812,170286.8390399307,NA
MOZ,Mozambique,sheep,mixed,milk,0,70157.10294680744,0,240443.94198673812,70157.10294680744,NA
MOZ,Mozambique,sheep,mixed,meat,70157.10294680744,70157.10294680744,1,240443.94198673812,70157.10294680744,NA
MOZ,Mozambique,goats,grassland,milk,324976.3650309612,2639390.104254132,0.12312555256881841,3847862.3068744843,2639390.104254132,NA
MOZ,Mozambique,goats,grassland,meat,2314413.739223171,2639390.104254132,0.8768744474311816,3847862.3068744843,2639390.104254132,NA
MOZ,Mozambique,goats,mixed,milk,149232.83461581526,1208472.202620352,0.12348884342745413,3847862.3068744843,1208472.202620352,NA
MOZ,Mozambique,goats,mixed,meat,1059239.3680045367,1208472.202620352,0.876511156572546,3847862.3068744843,1208472.202620352,NA
MMR,Myanmar (Burma),cows,grassland,milk,2007893.74867973,3395843.7272528587,0.591279784922276,13269255.24027469,3395843.7272528587,NA
MMR,Myanmar (Burma),cows,grassland,meat,1387949.9785731286,3395843.7272528587,0.4087202150777241,13269255.24027469,3395843.7272528587,NA
MMR,Myanmar (Burma),cows,mixed,milk,5925518.933925003,9873411.513021832,0.6001490899179035,13269255.24027469,9873411.513021832,NA
MMR,Myanmar (Burma),cows,mixed,meat,3947892.579096829,9873411.513021832,0.3998509100820965,13269255.24027469,9873411.513021832,NA
MMR,Myanmar (Burma),sheep,mixed,milk,284633.444186399,619760.5224784475,0.45926359273117023,619760.5224784475,619760.5224784475,NA
MMR,Myanmar (Burma),sheep,mixed,meat,335127.07829204854,619760.5224784475,0.5407364072688298,619760.5224784475,619760.5224784475,NA
MMR,Myanmar (Burma),goats,grassland,milk,220463.44755505497,405234.0941862437,0.5440397309060846,3428828.507134071,405234.0941862437,NA
MMR,Myanmar (Burma),goats,grassland,meat,184770.64663118872,405234.0941862437,0.45596026909391535,3428828.507134071,405234.0941862437,NA
MMR,Myanmar (Burma),goats,mixed,milk,1644949.4320063791,3023594.4129478275,0.5440377270715518,3428828.507134071,3023594.4129478275,NA
MMR,Myanmar (Burma),goats,mixed,meat,1378644.9809414484,3023594.4129478275,0.45596227292844815,3428828.507134071,3023594.4129478275,NA
NAM,Namibia,cows,grassland,milk,522438.8016600254,1930823.2199940747,0.270578267471648,2357903.8996494925,1930823.2199940747,NA
NAM,Namibia,cows,grassland,meat,1408384.4183340494,1930823.2199940747,0.7294217325283521,2357903.8996494925,1930823.2199940747,NA
NAM,Namibia,cows,mixed,milk,153572.04257795186,427080.67965541757,0.3595855534880639,2357903.8996494925,427080.67965541757,NA
NAM,Namibia,cows,mixed,meat,273508.6370774657,427080.67965541757,0.640414446511936,2357903.8996494925,427080.67965541757,NA
NAM,Namibia,sheep,grassland,milk,0,2771738.8709472935,0,2796980.753381773,2771738.8709472935,NA
NAM,Namibia,sheep,grassland,meat,2771738.8709472935,2771738.8709472935,1,2796980.753381773,2771738.8709472935,NA
NAM,Namibia,sheep,mixed,milk,0,25241.882434479405,0,2796980.753381773,25241.882434479405,NA
NAM,Namibia,sheep,mixed,meat,25241.882434479405,25241.882434479405,1,2796980.753381773,25241.882434479405,NA
NAM,Namibia,goats,grassland,milk,0,1582707.6380000208,0,1957209.2488596705,1582707.6380000208,NA
NAM,Namibia,goats,grassland,meat,1582707.6380000208,1582707.6380000208,1,1957209.2488596705,1582707.6380000208,NA
NAM,Namibia,goats,mixed,milk,0,374501.61085964984,0,1957209.2488596705,374501.61085964984,NA
NAM,Namibia,goats,mixed,meat,374501.61085964984,374501.61085964984,1,1957209.2488596705,374501.61085964984,NA
NPL,Nepal,cows,grassland,milk,1438802.2943198357,3436891.3136420846,0.41863479610448673,7140434.795822821,3436891.3136420846,NA
NPL,Nepal,cows,grassland,meat,1998089.019322249,3436891.3136420846,0.5813652038955133,7140434.795822821,3436891.3136420846,NA
NPL,Nepal,cows,mixed,milk,1610557.4202471673,3703543.482180736,0.4348693158312353,7140434.795822821,3703543.482180736,NA
NPL,Nepal,cows,mixed,meat,2092986.0619335684,3703543.482180736,0.5651306841687647,7140434.795822821,3703543.482180736,NA
NPL,Nepal,sheep,grassland,milk,496320.9325181774,555907.8832616853,0.8928114665438946,817192.1306777314,555907.8832616853,NA
NPL,Nepal,sheep,grassland,meat,59586.95074350793,555907.8832616853,0.10718853345610548,817192.1306777314,555907.8832616853,NA
NPL,Nepal,sheep,mixed,milk,237977.0585961992,261284.24741604604,0.9107975737139081,817192.1306777314,261284.24741604604,NA
NPL,Nepal,sheep,mixed,meat,23307.188819846826,261284.24741604604,0.08920242628609183,817192.1306777314,261284.24741604604,NA
NPL,Nepal,goats,grassland,milk,1995569.1708819894,4045054.0839772136,0.49333559686793815,8784201.539187826,4045054.0839772136,NA
NPL,Nepal,goats,grassland,meat,2049484.9130952242,4045054.0839772136,0.5066644031320618,8784201.539187826,4045054.0839772136,NA
NPL,Nepal,goats,mixed,milk,2337991.062069542,4739147.455210613,0.4933357917570089,8784201.539187826,4739147.455210613,NA
NPL,Nepal,goats,mixed,meat,2401156.393141072,4739147.455210613,0.5066642082429912,8784201.539187826,4739147.455210613,NA
NLD,Netherlands,cows,grassland,milk,351197.71364733914,351197.71364733914,1,3877050.8027949156,351197.71364733914,NA
NLD,Netherlands,cows,grassland,meat,0,351197.71364733914,0,3877050.8027949156,351197.71364733914,NA
NLD,Netherlands,cows,mixed,milk,3525853.0891475766,3525853.0891475766,1,3877050.8027949156,3525853.0891475766,NA
NLD,Netherlands,cows,mixed,meat,0,3525853.0891475766,0,3877050.8027949156,3525853.0891475766,NA
NLD,Netherlands,sheep,grassland,milk,0,105718.89468815332,0,1113960.7881068932,105718.89468815332,NA
NLD,Netherlands,sheep,grassland,meat,105718.89468815332,105718.89468815332,1,1113960.7881068932,105718.89468815332,NA
NLD,Netherlands,sheep,mixed,milk,0,1008241.8934187399,0,1113960.7881068932,1008241.8934187399,NA
NLD,Netherlands,sheep,mixed,meat,1008241.8934187399,1008241.8934187399,1,1113960.7881068932,1008241.8934187399,NA
NLD,Netherlands,goats,grassland,milk,19364.785146601378,19364.785146601378,1,346414.56198811583,19364.785146601378,NA
NLD,Netherlands,goats,grassland,meat,0,19364.785146601378,0,346414.56198811583,19364.785146601378,NA
NLD,Netherlands,goats,mixed,milk,327049.77684151445,327049.77684151445,1,346414.56198811583,327049.77684151445,NA
NLD,Netherlands,goats,mixed,meat,0,327049.77684151445,0,346414.56198811583,327049.77684151445,NA
NZL,New Zealand,cows,grassland,milk,4967111.096689481,4967111.096689481,1,9360769.703749053,4967111.096689481,NA
NZL,New Zealand,cows,grassland,meat,0,4967111.096689481,0,9360769.703749053,4967111.096689481,NA
NZL,New Zealand,cows,mixed,milk,4393658.607059572,4393658.607059572,1,9360769.703749053,4393658.607059572,NA
NZL,New Zealand,cows,mixed,meat,0,4393658.607059572,0,9360769.703749053,4393658.607059572,NA
NZL,New Zealand,sheep,grassland,milk,0,15608703.711410511,0,32387444.33524671,15608703.711410511,NA
NZL,New Zealand,sheep,grassland,meat,15608703.711410511,15608703.711410511,1,32387444.33524671,15608703.711410511,NA
NZL,New Zealand,sheep,mixed,milk,0,16778740.623836197,0,32387444.33524671,16778740.623836197,NA
NZL,New Zealand,sheep,mixed,meat,16778740.623836197,16778740.623836197,1,32387444.33524671,16778740.623836197,NA
NZL,New Zealand,goats,grassland,milk,0,51214.613110160535,0,92207.10385900005,51214.613110160535,NA
NZL,New Zealand,goats,grassland,meat,51214.613110160535,51214.613110160535,1,92207.10385900005,51214.613110160535,NA
NZL,New Zealand,goats,mixed,milk,0,40992.49074883951,0,92207.10385900005,40992.49074883951,NA
NZL,New Zealand,goats,mixed,meat,40992.49074883951,40992.49074883951,1,92207.10385900005,40992.49074883951,NA
NIC,Nicaragua,cows,grassland,milk,1200926.43615697,1735000.015486609,0.6921766140850152,3654188.489124461,1735000.015486609,NA
NIC,Nicaragua,cows,grassland,meat,534073.579329639,1735000.015486609,0.30782338591498476,3654188.489124461,1735000.015486609,NA
NIC,Nicaragua,cows,mixed,milk,1348010.988548326,1919188.473637852,0.7023859339844565,3654188.489124461,1919188.473637852,NA
NIC,Nicaragua,cows,mixed,meat,571177.4850895259,1919188.473637852,0.2976140660155436,3654188.489124461,1919188.473637852,NA
NER,Niger,cows,grassland,milk,1344194.1359741953,3704705.494199527,0.3628342760521196,9890546.306069752,3704705.494199527,NA
NER,Niger,cows,grassland,meat,2360511.3582253316,3704705.494199527,0.6371657239478804,9890546.306069752,3704705.494199527,NA
NER,Niger,cows,mixed,milk,2975529.6752343397,6185840.811870225,0.4810226718936078,9890546.306069752,6185840.811870225,NA
NER,Niger,cows,mixed,meat,3210311.136635885,6185840.811870225,0.5189773281063922,9890546.306069752,6185840.811870225,NA
NER,Niger,sheep,grassland,milk,2792195.751118901,4581153.0930028595,0.6094962762505431,11256950.332739795,4581153.0930028595,NA
NER,Niger,sheep,grassland,meat,1788957.341883958,4581153.0930028595,0.39050372374945674,11256950.332739795,4581153.0930028595,NA
NER,Niger,sheep,mixed,milk,4068873.4899750417,6675797.239736935,0.6094962659673856,11256950.332739795,6675797.239736935,NA
NER,Niger,sheep,mixed,meat,2606923.749761893,6675797.239736935,0.39050373403261435,11256950.332739795,6675797.239736935,NA
NER,Niger,goats,grassland,milk,4115021.719400007,4692839.27832923,0.8768725019845681,13352088.48942726,4692839.27832923,NA
NER,Niger,goats,grassland,meat,577817.558929223,4692839.27832923,0.12312749801543187,13352088.48942726,4692839.27832923,NA
NER,Niger,goats,mixed,milk,7593057.785733935,8659249.21109803,0.876872532551942,13352088.48942726,8659249.21109803,NA
NER,Niger,goats,mixed,meat,1066191.4253640943,8659249.21109803,0.12312746744805797,13352088.48942726,8659249.21109803,NA
NGA,Nigeria,cows,grassland,milk,813891.2198363114,2532115.950847949,0.3214273104530452,16142969.239996897,2532115.950847949,NA
NGA,Nigeria,cows,grassland,meat,1718224.7310116377,2532115.950847949,0.6785726895469549,16142969.239996897,2532115.950847949,NA
NGA,Nigeria,cows,mixed,milk,5754508.970982785,13610853.28914895,0.4227882593937356,16142969.239996897,13610853.28914895,NA
NGA,Nigeria,cows,mixed,meat,7856344.318166163,13610853.28914895,0.5772117406062643,16142969.239996897,13610853.28914895,NA
NGA,Nigeria,sheep,grassland,milk,0,3839607.5068532005,0,36488334.00054601,3839607.5068532005,NA
NGA,Nigeria,sheep,grassland,meat,3839607.5068532005,3839607.5068532005,1,36488334.00054601,3839607.5068532005,NA
NGA,Nigeria,sheep,mixed,milk,0,32648726.49369281,0,36488334.00054601,32648726.49369281,NA
NGA,Nigeria,sheep,mixed,meat,32648726.49369281,32648726.49369281,1,36488334.00054601,32648726.49369281,NA
NGA,Nigeria,goats,grassland,milk,0,8082120.760917044,0,60044184.05310191,8082120.760917044,NA
NGA,Nigeria,goats,grassland,meat,8082120.760917044,8082120.760917044,1,60044184.05310191,8082120.760917044,NA
NGA,Nigeria,goats,mixed,milk,0,51962063.29218487,0,60044184.05310191,51962063.29218487,NA
NGA,Nigeria,goats,mixed,meat,51962063.29218487,51962063.29218487,1,60044184.05310191,51962063.29218487,NA
NFK,Norfolk Island,sheep,grassland,milk,0,18519.36128385826,0,18519.36128385826,18519.36128385826,NA
NFK,Norfolk Island,sheep,grassland,meat,18519.36128385826,18519.36128385826,1,18519.36128385826,18519.36128385826,NA
MNP,Northern Mariana Islands,sheep,grassland,milk,0,10914.367031845011,0,218071.5861801997,10914.367031845011,NA
MNP,Northern Mariana Islands,sheep,grassland,meat,10914.367031845011,10914.367031845011,1,218071.5861801997,10914.367031845011,NA
MNP,Northern Mariana Islands,sheep,mixed,milk,0,207157.2191483547,0,218071.5861801997,207157.2191483547,NA
